63.3577 	EXP 	text: text = 'Brud'
64.3403 	EXP 	text: autoDraw = True
64.5587 	EXP 	New trial (rep=0, index=14): {'badWords': 'Mrok', 'neutralWords': 'Skok', 'colour': 'blue', 'correct_key': 'z'}
64.5610 	DATA 	Keypress: x
64.5737 	EXP 	text: autoDraw = False
64.5737 	EXP 	text: height = 0.05
64.5737 	EXP 	text: height = 0.05
64.5737 	EXP 	text: height = 0.05
64.5737 	EXP 	text: text = 'Mrok'
65.5570 	EXP 	text: autoDraw = True
65.7752 	EXP 	New trial (rep=0, index=15): {'badWords': 'Krew', 'neutralWords': 'Brew', 'colour': 'green', 'correct_key': 'x'}
65.7774 	DATA 	Keypress: z
65.7903 	EXP 	text: autoDraw = False
65.7903 	EXP 	text: height = 0.05
65.7903 	EXP 	text: height = 0.05
65.7903 	EXP 	text: height = 0.05
65.7903 	EXP 	text: text = 'Krew'
66.7741 	EXP 	text: autoDraw = True
66.8753 	EXP 	New trial (rep=0, index=16): {'badWords': 'Amputacja', 'neutralWords': 'Kreacja', 'colour': 'red', 'correct_key': 'z'}
66.8791 	DATA 	Keypress: n
66.8909 	EXP 	text: autoDraw = False
66.8909 	EXP 	text: height = 0.05
66.8909 	EXP 	text: height = 0.05
66.8909 	EXP 	text: height = 0.05
66.8909 	EXP 	text: text = 'Amputacja'
67.8747 	EXP 	text: autoDraw = True
67.9256 	EXP 	New trial (rep=0, index=17): {'badWords': 'Choroba', 'neutralWords': 'Gospoda', 'colour': 'yellow', 'correct_key': 'm'}
67.9292 	DATA 	Keypress: m
67.9409 	EXP 	text: autoDraw = False
67.9409 	EXP 	text: height = 0.05
67.9409 	EXP 	text: height = 0.05
67.9409 	EXP 	text: height = 0.05
67.9409 	EXP 	text: text = 'Choroba'
68.9246 	EXP 	text: autoDraw = True
69.0756 	EXP 	New trial (rep=0, index=18): {'badWords': 'Wojna', 'neutralWords': 'Wolna', 'colour': 'yellow', 'correct_key': 'n'}
69.0781 	DATA 	Keypress: n
69.0906 	EXP 	text: autoDraw = False
69.0906 	EXP 	text: height = 0.05
69.0906 	EXP 	text: height = 0.05
69.0906 	EXP 	text: height = 0.05
69.0906 	EXP 	text: text = 'Wojna'
70.0741 	EXP 	text: autoDraw = True
70.1755 	EXP 	New trial (rep=0, index=19): {'badWords': 'Złość', 'neutralWords': 'Gość', 'colour': 'red', 'correct_key': 'm'}
70.1780 	DATA 	Keypress: x
70.1906 	EXP 	text: autoDraw = False
70.1906 	EXP 	text: height = 0.05
70.1906 	EXP 	text: height = 0.05
70.1906 	EXP 	text: height = 0.05
70.1906 	EXP 	text: text = 'Złość'
71.1594 	DATA 	Keypress: z
71.1742 	EXP 	text: autoDraw = True
71.7425 	DATA 	Keypress: z
71.7593 	EXP 	New trial (rep=1, index=0): {'badWords': 'Terroryzm', 'neutralWords': 'Behawioryzm', 'colour': 'green', 'correct_key': 'x'}
71.7743 	EXP 	text: autoDraw = False
71.7743 	EXP 	text: height = 0.05
71.7743 	EXP 	text: height = 0.05
71.7743 	EXP 	text: height = 0.05
71.7743 	EXP 	text: text = 'Terroryzm'
72.7573 	EXP 	text: autoDraw = True
72.9087 	EXP 	New trial (rep=1, index=1): {'badWords': 'Brud', 'neutralWords': 'Klub', 'colour': 'red', 'correct_key': 'm'}
72.9109 	DATA 	Keypress: m
72.9241 	EXP 	text: autoDraw = False
72.9241 	EXP 	text: height = 0.05
72.9241 	EXP 	text: height = 0.05
72.9241 	EXP 	text: height = 0.05
72.9241 	EXP 	text: text = 'Brud'
73.9073 	EXP 	text: autoDraw = True
73.9090 	DATA 	Keypress: n
74.4759 	EXP 	New trial (rep=1, index=2): {'badWords': 'Pedofil', 'neutralWords': 'Profil', 'colour': 'yellow', 'correct_key': 'm'}
74.4784 	DATA 	Keypress: n
74.4910 	EXP 	text: autoDraw = False
